from_id,to_id,factor,location
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,3.42E+01,MK
80a0d183-7b74-4497-95f5-8bf25681c32e,IC_EF_LAND_USE,-9.8031E+01,SE
52a7fc6d-de3b-4348-9ef2-11b119da6c98,IC_EF_LAND_USE,-134,
25a53117-7717-41f6-9085-64b1728c9b0d,IC_EF_LAND_USE,-1.2842E+02,LK
d4008b63-fb71-4e00-bfda-3528c9c7e40d,IC_EF_LAND_USE,-1.2711E+02,SK
616ab5c3-116f-4fbb-bc6b-196318afe5be,IC_EF_LAND_USE,1.9648E+02,DE
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,1.16E+00,BA
933debfd-2aa5-4a35-b07b-2732350ea29c,IC_EF_LAND_USE,1.7700E+02,NG
616ab5c3-116f-4fbb-bc6b-196318afe5be,IC_EF_LAND_USE,1.8188E+02,MK
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-1.5129E+02,FR
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,2.3399E+02,AR
651df0ec-3468-4453-aa11-dc197034517f,IC_EF_LAND_USE,-1.3526E+01,ZA
64faa7b1-e114-497a-b584-f4659e7115e4,IC_EF_LAND_USE,-1.1954E+02,IE
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,1.8278E+02,AR
1a00b335-af6e-47db-bc23-012f2c0642ab,IC_EF_LAND_USE,1.1952E+02,RO
25a53117-7717-41f6-9085-64b1728c9b0d,IC_EF_LAND_USE,-7.2114E+01,AR
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,3.34E+01,MX
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,2.2243E+02,BA
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,1.36E+00,DE
92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,IC_EF_LAND_USE,2.6052E+02,SE
87334803-fa5b-4c21-b52c-de9d79d806f8,IC_EF_LAND_USE,-1.5032E+02,BG
c0143eba-3daf-44ad-8d34-6e1d34128ace,IC_EF_LAND_USE,-2.2229E+02,IN
a687e5df-4694-4151-ba84-0722481d6fdf,IC_EF_LAND_USE,-1.2828E+02,PL
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,7.82E+00,TH
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-131,
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,2.9436E+02,VE
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,4.96E+01,PT
519bd467-de3e-49eb-be1f-504323399437,IC_EF_LAND_USE,1.7445E+02,US
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,2.4442E+02,CL
d4b314f8-1a50-45bf-b139-79dca87d197f,IC_EF_LAND_USE,-4.5056E+01,AU
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,6.98E+00,FR
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-4.1048E+01,AU
64faa7b1-e114-497a-b584-f4659e7115e4,IC_EF_LAND_USE,-1.1954E+02,GB
87334803-fa5b-4c21-b52c-de9d79d806f8,IC_EF_LAND_USE,-1.5129E+02,FR
c38ef9cf-ae41-40a8-b018-58d9472c7cfa,IC_EF_LAND_USE,1.1465E+02,LV
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,7.8875E+01,AU
80a0d183-7b74-4497-95f5-8bf25681c32e,IC_EF_LAND_USE,-1.3848E+02,CZ
9c15ac25-4ac3-454c-8104-4d10cfba9376,IC_EF_LAND_USE,-1.2100E+02,BR
9db48d2d-17e8-4b4c-b439-2aab1c3d80f2,IC_EF_LAND_USE,-2.3272E+02,BG
8af79474-1d57-4251-a878-c2973b2814e6,IC_EF_LAND_USE,1.4159E+02,TR
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,1.2110E+02,MX
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,4.8137E+01,AU
933debfd-2aa5-4a35-b07b-2732350ea29c,IC_EF_LAND_USE,1.2574E+02,LV
9c15ac25-4ac3-454c-8104-4d10cfba9376,IC_EF_LAND_USE,-1.0318E+02,IN
c38ef9cf-ae41-40a8-b018-58d9472c7cfa,IC_EF_LAND_USE,1.1639E+02,DE
64faa7b1-e114-497a-b584-f4659e7115e4,IC_EF_LAND_USE,-1.1952E+02,HU
92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,IC_EF_LAND_USE,4.3483E+02,NZ
92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,IC_EF_LAND_USE,4.3661E+02,AT
fae48449-451a-4d3c-b2fd-fc9102913b95,IC_EF_LAND_USE,5.6152E+01,CA
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,2.5023E+02,AT
25a53117-7717-41f6-9085-64b1728c9b0d,IC_EF_LAND_USE,-1.1209E+02,AT
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,1.79E+00,CZ
37b2391c-6d90-4ef3-be80-df3d114cface,IC_EF_LAND_USE,-2.5668E+02,BR
25a53117-7717-41f6-9085-64b1728c9b0d,IC_EF_LAND_USE,-1.1209E+02,SK
616ab5c3-116f-4fbb-bc6b-196318afe5be,IC_EF_LAND_USE,1.2326E+02,TR
1a00b335-af6e-47db-bc23-012f2c0642ab,IC_EF_LAND_USE,7.9615E+01,AR
ac0aba5c-66ce-42c9-9f46-1e47ab7bc4b9,IC_EF_LAND_USE,-1.0466E+02,PL
1729ef88-6556-11dd-ad8b-0800200c9a66,IC_EF_WATER_USE,8.91E+00,NG
933debfd-2aa5-4a35-b07b-2732350ea29c,IC_EF_LAND_USE,5.1102E+01,MX
92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,IC_EF_LAND_USE,2.1347E+02,UA
1729ef88-6556-11dd-ad8b-0800200c9a66,IC_EF_WATER_USE,9.17E-01,SI
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-5.0171E+01,KZ
c38ef9cf-ae41-40a8-b018-58d9472c7cfa,IC_EF_LAND_USE,1.1465E+02,HU
8348ce0c-3dcf-4425-8336-04d6c5619e4d,IC_EF_LAND_USE,101,
937d6042-bb74-4425-888f-86e8d64c7875,IC_EF_LAND_USE,131,
f6637a0f-6f2e-4426-9ebc-6cbdbab1bd5f,IC_EF_LAND_USE,124,
8db68d81-3998-4b52-af19-2beb2ac9a98e,IC_EF_LAND_USE,7.0368E+01,ES
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-1.5454E+02,BE
a687e5df-4694-4151-ba84-0722481d6fdf,IC_EF_LAND_USE,-1.4021E+02,DE
c38ef9cf-ae41-40a8-b018-58d9472c7cfa,IC_EF_LAND_USE,1.2711E+02,SK
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,1.5432E+02,CA
fe0acd60-3ddc-11dd-9e5c-0050c2490048,IC_EF_RESOURCE_MINERALS,2.54E-06,
08a91e70-3ddc-11dd-96d1-0050c2490048,IC_EF_RESOURCE_MINERALS,6.53E-05,
87334803-fa5b-4c21-b52c-de9d79d806f8,IC_EF_LAND_USE,-2.4680E+02,IN
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,3.1373E+02,GB
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,8.97E-01,JP
d7c58737-6937-4ba9-bd00-c5df908cc9aa,IC_EF_LAND_USE,8.7543E+01,US
80a0d183-7b74-4497-95f5-8bf25681c32e,IC_EF_LAND_USE,-1.3195E+02,LT
92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,IC_EF_LAND_USE,4.2166E+02,SK
d4008b63-fb71-4e00-bfda-3528c9c7e40d,IC_EF_LAND_USE,-1.1465E+02,EE
041f5cea-6556-11dd-ad8b-0800200c9a66,IC_EF_RESOURCE_MINERALS,5.52E-06,
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,2.0087E+02,BE
1a00b335-af6e-47db-bc23-012f2c0642ab,IC_EF_LAND_USE,7.8026E+01,ZA
fe0acd60-3ddc-11dd-ae5a-0050c2490048,IC_EF_WATER_USE,4.2950E+01,
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,3.64E+01,ZA
1729ef88-6556-11dd-ad8b-0800200c9a66,IC_EF_WATER_USE,9.26E-01,SG
1a00b335-af6e-47db-bc23-012f2c0642ab,IC_EF_LAND_USE,1.1951E+02,LV
39f017d4-14b0-44c2-93c6-ed6bf28332a8,IC_EF_LAND_USE,1.3000E+02,RO
651df0ec-3468-4453-aa11-dc197034517f,IC_EF_LAND_USE,-55.4,
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-1.4640E+02,GR
c38ef9cf-ae41-40a8-b018-58d9472c7cfa,IC_EF_LAND_USE,1.2707E+02,CN
519bd467-de3e-49eb-be1f-504323399437,IC_EF_LAND_USE,2.0885E+02,CN
e29e7755-623d-47fb-b2ac-c0615a1b709f,IC_EF_LAND_USE,-1.0427E+02,RU
1a00b335-af6e-47db-bc23-012f2c0642ab,IC_EF_LAND_USE,1.1955E+02,BE
e29e7755-623d-47fb-b2ac-c0615a1b709f,IC_EF_LAND_USE,-1.5071E+02,RO
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,1.66E+00,KR
2f8cc78f-7f63-4b5c-9010-70a847737d23,IC_EF_LAND_USE,1.5432E+02,CA
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-1.2992E+02,RO
64faa7b1-e114-497a-b584-f4659e7115e4,IC_EF_LAND_USE,-1.1962E+02,BG
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,2.6355E+02,SI
ca6db37c-1592-4468-8a0f-ec35ca8b5c76,IC_EF_LAND_USE,-55.4,
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,1.8321E+02,RS
25a53117-7717-41f6-9085-64b1728c9b0d,IC_EF_LAND_USE,-1.2842E+02,PH
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,4.2292E+02,PH
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,2.56E+01,BG
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,4.2037E+02,CL
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,1.94E+00,FI
616ab5c3-116f-4fbb-bc6b-196318afe5be,IC_EF_LAND_USE,1.6691E+02,NL
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,9.0884E+01,AR
2f8cc78f-7f63-4b5c-9010-70a847737d23,IC_EF_LAND_USE,2.3853E+02,ZA
933debfd-2aa5-4a35-b07b-2732350ea29c,IC_EF_LAND_USE,2.0517E+02,CL
a53128a5-3383-4487-baab-860c4492f6e3,IC_EF_LAND_USE,68.5,
b0259a80-eb97-4dee-be0a-d0535a8a9ed4,IC_EF_LAND_USE,2.6768E+02,US
b6d6d67f-a3c4-4292-93cf-0454339ace53,IC_EF_LAND_USE,-1.7652E+02,ES
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,2.94E+01,IN
a687e5df-4694-4151-ba84-0722481d6fdf,IC_EF_LAND_USE,-9.9824E+01,ES
616ab5c3-116f-4fbb-bc6b-196318afe5be,IC_EF_LAND_USE,1.8378E+02,RO
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,4.1847E+02,NZ
80a0d183-7b74-4497-95f5-8bf25681c32e,IC_EF_LAND_USE,-98.7,
b0259a80-eb97-4dee-be0a-d0535a8a9ed4,IC_EF_LAND_USE,2.0826E+02,FI
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,2.8282E+02,MY
1a00b335-af6e-47db-bc23-012f2c0642ab,IC_EF_LAND_USE,1.1965E+02,SK
08a91e70-3ddc-11dd-959a-0050c2490048,IC_EF_RESOURCE_MINERALS,5.24E-08,
c0143eba-3daf-44ad-8d34-6e1d34128ace,IC_EF_LAND_USE,-121,
2906898f-6556-11dd-ad8b-0800200c9a66,IC_EF_RESOURCE_MINERALS,2.79E-08,
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,6.7247E+01,MX
933debfd-2aa5-4a35-b07b-2732350ea29c,IC_EF_LAND_USE,9.0540E+01,RU
64b1f56c-6556-11dd-ad8b-0800200c9a66,IC_EF_RESOURCE_MINERALS,5.44E-06,
39f017d4-14b0-44c2-93c6-ed6bf28332a8,IC_EF_LAND_USE,136,
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,2.2709E+02,RS
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,1.5013E+02,BG
80a0d183-7b74-4497-95f5-8bf25681c32e,IC_EF_LAND_USE,-1.5952E+02,SK
aeea42cc-4215-465f-981f-ae2ab387fbb9,IC_EF_LAND_USE,-1.4870E+02,CN
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-1.2479E+02,NL
92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,IC_EF_LAND_USE,2.5038E+02,AR
933debfd-2aa5-4a35-b07b-2732350ea29c,IC_EF_LAND_USE,1.5124E+02,CZ
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,1.17E+00,NL
503f7e73-748c-4f38-9b87-90805b5d1c38,IC_EF_LAND_USE,-7.3972E+01,ES
25a53117-7717-41f6-9085-64b1728c9b0d,IC_EF_LAND_USE,-1.1209E+02,EE
616ab5c3-116f-4fbb-bc6b-196318afe5be,IC_EF_LAND_USE,1.8297E+02,BG
933debfd-2aa5-4a35-b07b-2732350ea29c,IC_EF_LAND_USE,1.0227E+02,MK
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,2.0308E+02,SK
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,3.2884E+02,VN
d4b314f8-1a50-45bf-b139-79dca87d197f,IC_EF_LAND_USE,-4.3379E+01,MX
f49ad273-9482-453c-8bdb-dadf8751e3ae,IC_EF_LAND_USE,-4.0499E+02,MY
b6d6d67f-a3c4-4292-93cf-0454339ace53,IC_EF_LAND_USE,-3.6710E+02,IT
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,1.2832E+02,RU
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,2.0146E+02,HU
64faa7b1-e114-497a-b584-f4659e7115e4,IC_EF_LAND_USE,-1.1965E+02,SK
32e9ce57-5c64-44fe-ba5f-e29adb467eb7,IC_EF_LAND_USE,-98.7,
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,3.0742E+02,IT
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,7.6009E+01,US
933debfd-2aa5-4a35-b07b-2732350ea29c,IC_EF_LAND_USE,9.1589E+01,FI
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,9.0269E+01,TR
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,9.1141E+01,TR
e29e7755-623d-47fb-b2ac-c0615a1b709f,IC_EF_LAND_USE,-2.8246E+02,ID
80a0d183-7b74-4497-95f5-8bf25681c32e,IC_EF_LAND_USE,-2.2979E+02,JP
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,4.96E+01,PT
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,2.68E+01,UA
933debfd-2aa5-4a35-b07b-2732350ea29c,IC_EF_LAND_USE,1.5032E+02,BG
503f7e73-748c-4f38-9b87-90805b5d1c38,IC_EF_LAND_USE,-1.3640E+02,BG
64faa7b1-e114-497a-b584-f4659e7115e4,IC_EF_LAND_USE,-1.1955E+02,FR
a687e5df-4694-4151-ba84-0722481d6fdf,IC_EF_LAND_USE,-1.5228E+02,FR
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-3.8794E+02,ID
e1f89e32-e86c-452d-91bc-57d93ded3d0d,IC_EF_LAND_USE,244,
25a53117-7717-41f6-9085-64b1728c9b0d,IC_EF_LAND_USE,-8.1397E+01,RU
d7c58737-6937-4ba9-bd00-c5df908cc9aa,IC_EF_LAND_USE,1.5129E+02,FR
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,3.1365E+02,JP
f49ad273-9482-453c-8bdb-dadf8751e3ae,IC_EF_LAND_USE,-131,
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,1.25E+01,RU
92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,IC_EF_LAND_USE,2.4949E+02,MX
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-2.5999E+02,CH
aa9dc400-929f-48c8-86c6-628f34a0efa3,IC_EF_LAND_USE,1.2479E+02,NL
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,1.3394E+02,PL
39f017d4-14b0-44c2-93c6-ed6bf28332a8,IC_EF_LAND_USE,2.5668E+02,BR
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,2.5660E+02,SG
9c15ac25-4ac3-454c-8104-4d10cfba9376,IC_EF_LAND_USE,-63.6,
64faa7b1-e114-497a-b584-f4659e7115e4,IC_EF_LAND_USE,-7.8026E+01,ZA
80a0d183-7b74-4497-95f5-8bf25681c32e,IC_EF_LAND_USE,-1.2447E+02,PL
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,8.7125E+01,NO
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,7.40E+00,CA
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,9.17E-01,SI
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,1.4424E+02,LV
92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,IC_EF_LAND_USE,3.6090E+02,NO
dd5923b1-6ff5-4bb2-a37a-20b84727c16a,IC_EF_LAND_USE,-8.8189E+01,RU
aeea42cc-4215-465f-981f-ae2ab387fbb9,IC_EF_LAND_USE,-1.2452E+02,NL
d0c20793-3df9-44d3-9c84-5fb6feedcd12,IC_EF_LAND_USE,-1.5129E+02,FR
1a00b335-af6e-47db-bc23-012f2c0642ab,IC_EF_LAND_USE,1.1951E+02,UA
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,4.2017E+02,CH
d7c58737-6937-4ba9-bd00-c5df908cc9aa,IC_EF_LAND_USE,2.1537E+02,IT
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,2.1933E+02,GR
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,1.96E+00,PL
616ab5c3-116f-4fbb-bc6b-196318afe5be,IC_EF_LAND_USE,2.6594E+02,TH
87334803-fa5b-4c21-b52c-de9d79d806f8,IC_EF_LAND_USE,-9.0540E+01,RU
d0c20793-3df9-44d3-9c84-5fb6feedcd12,IC_EF_LAND_USE,-8.7543E+01,US
aeea42cc-4215-465f-981f-ae2ab387fbb9,IC_EF_LAND_USE,-1.4932E+02,FR
e29e7755-623d-47fb-b2ac-c0615a1b709f,IC_EF_LAND_USE,-9.0884E+01,AR
1729ef88-6556-11dd-ad8b-0800200c9a66,IC_EF_WATER_USE,5.26E+01,KZ
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,4.41E+00,SE
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,2.68E+01,UA
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,1.0472E+02,AU
503f7e73-748c-4f38-9b87-90805b5d1c38,IC_EF_LAND_USE,-5.1202E+01,US
64b1ce4a-6556-11dd-ad8b-0800200c9a66,IC_EF_RESOURCE_MINERALS,5.38E-04,
ac0aba5c-66ce-42c9-9f46-1e47ab7bc4b9,IC_EF_LAND_USE,-7.3972E+01,RU
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,1.8311E+02,DE
d4b314f8-1a50-45bf-b139-79dca87d197f,IC_EF_LAND_USE,-103,
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,3.3984E+02,BR
25a53117-7717-41f6-9085-64b1728c9b0d,IC_EF_LAND_USE,-1.1209E+02,IE
3e4d2966-6556-11dd-ad8b-0800200c9a66,IC_EF_RESOURCE_FOSSILS,1.00E+00,
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,3.34E+01,MX
39f017d4-14b0-44c2-93c6-ed6bf28332a8,IC_EF_LAND_USE,9.9824E+01,ES
6bcfa2f7-4970-469a-ae70-d1814e8a6bc3,IC_EF_LAND_USE,9.6535E+01,ES
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-3.1149E+02,TH
933debfd-2aa5-4a35-b07b-2732350ea29c,IC_EF_LAND_USE,1.5454E+02,BE
25a53117-7717-41f6-9085-64b1728c9b0d,IC_EF_LAND_USE,-3.6526E+01,AU
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,1.7595E+02,CZ
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,2.4115E+02,PT
9db48d2d-17e8-4b4c-b439-2aab1c3d80f2,IC_EF_LAND_USE,-2.6800E+02,US
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,1.27E+00,AT
37c63eed-fdfd-4601-9756-7094d4c9f381,IC_EF_LAND_USE,71,
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,1.0970E+02,SE
e29e7755-623d-47fb-b2ac-c0615a1b709f,IC_EF_LAND_USE,-1.6443E+02,CZ
c38ef9cf-ae41-40a8-b018-58d9472c7cfa,IC_EF_LAND_USE,1.1655E+02,IT
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,4.41E+00,SE
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-1.5179E+02,CN
e29e7755-623d-47fb-b2ac-c0615a1b709f,IC_EF_LAND_USE,-1.8331E+02,IT
f210f08e-7377-49b2-bed9-7e420a951ae9,IC_EF_LAND_USE,7.3972E+01,FI
25a53117-7717-41f6-9085-64b1728c9b0d,IC_EF_LAND_USE,-1.1209E+02,LV
ceabbb26-5d70-41f2-81bd-c1b096dc0931,IC_EF_LAND_USE,9.6535E+01,ES
8db68d81-3998-4b52-af19-2beb2ac9a98e,IC_EF_LAND_USE,5.8224E+01,NO
e29e7755-623d-47fb-b2ac-c0615a1b709f,IC_EF_LAND_USE,-2.5779E+02,SG
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,2.4751E+02,EE
e29e7755-623d-47fb-b2ac-c0615a1b709f,IC_EF_LAND_USE,-8.7125E+01,NO
64faa7b1-e114-497a-b584-f4659e7115e4,IC_EF_LAND_USE,-8.8822E+01,FI
d0630a10-a018-4624-b617-ffd63044b522,IC_EF_LAND_USE,103,
1a00b335-af6e-47db-bc23-012f2c0642ab,IC_EF_LAND_USE,1.1955E+02,FR
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,1.3910E+02,DK
ac0aba5c-66ce-42c9-9f46-1e47ab7bc4b9,IC_EF_LAND_USE,-3.6047E+01,CA
92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,IC_EF_LAND_USE,2.4432E+02,GR
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,1.0518E+02,RU
64faa7b1-e114-497a-b584-f4659e7115e4,IC_EF_LAND_USE,-1.1951E+02,EE
c38ef9cf-ae41-40a8-b018-58d9472c7cfa,IC_EF_LAND_USE,1.1465E+02,EE
80a0d183-7b74-4497-95f5-8bf25681c32e,IC_EF_LAND_USE,-2.0601E+02,CH
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,6.79E-01,CO
a205d0e9-cc71-4e4f-8c9f-c62b188321b3,IC_EF_LAND_USE,3.1143E+02,ID
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,1.0239E+02,AR
fe0acd60-3ddc-11dd-a4f3-0050c2490048,IC_EF_RESOURCE_MINERALS,1.57E-05,
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,1.6815E+02,RO
616ab5c3-116f-4fbb-bc6b-196318afe5be,IC_EF_LAND_USE,8.0303E+01,AU
80a0d183-7b74-4497-95f5-8bf25681c32e,IC_EF_LAND_USE,-1.2967E+02,NL
1729ef88-6556-11dd-ad8b-0800200c9a66,IC_EF_WATER_USE,7.40E+00,CA
eb84226d-129f-49d8-8d69-cc484b7a6cbf,IC_EF_LAND_USE,1.8191E+02,TR
9699a63f-c966-43a4-816c-b1fbbf0a3e88,IC_EF_LAND_USE,-2.1718E+02,SI
aeea42cc-4215-465f-981f-ae2ab387fbb9,IC_EF_LAND_USE,-1.9727E+02,IT
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,1.3899E+02,NL
9c15ac25-4ac3-454c-8104-4d10cfba9376,IC_EF_LAND_USE,-1.2100E+02,ID
e2fb2bc2-6555-11dd-ad8b-0800200c9a66,IC_EF_RESOURCE_MINERALS,5.71E-01,
f62266ab-2385-45b1-beb6-cbdbafaeb00b,IC_EF_WATER_USE,1.94E+00,FI
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,6.84E+01,GR
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,1.36E+00,DE
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,1.6941E+02,PL
92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,IC_EF_LAND_USE,2.5600E+02,RO
42378359-15eb-4e60-8f72-b796b9d71e69,IC_EF_LAND_USE,2.7978E+02,MY
8db68d81-3998-4b52-af19-2beb2ac9a98e,IC_EF_LAND_USE,1.2707E+02,CN
80a0d183-7b74-4497-95f5-8bf25681c32e,IC_EF_LAND_USE,-1.6521E+02,LU
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,2.8224E+02,CO
b0744c5e-9859-470f-99dc-b117be5a32c5,IC_EF_LAND_USE,3.2739E+02,IN
e29e7755-623d-47fb-b2ac-c0615a1b709f,IC_EF_LAND_USE,-1.7166E+02,RS
848d055d-88c2-4926-9ddd-1671887c4e2f,IC_EF_LAND_USE,1.5071E+02,RO
519bd467-de3e-49eb-be1f-504323399437,IC_EF_LAND_USE,1.4159E+02,TR
92f1554f-121d-4f07-a1bb-b07cd2f7c2f5,IC_EF_LAND_USE,2.0866E+02,RU
37b2391c-6d90-4ef3-be80-df3d114cface,IC_EF_LAND_USE,-9.1228E+01,US
e412ed0d-8a14-4eea-a9f5-f966517360c0,IC_EF_WATER_USE,5.56E+01,TR
25a53117-7717-41f6-9085-64b1728c9b0d,IC_EF_LAND_USE,-1.1209E+02,NL
1729ef88-6556-11dd-ad8b-0800200c9a66,IC_EF_WATER_USE,1.37E+00,BE
